ID	label	subClassOf [ID]	subClassOf [LABEL]	SYNONYMS	inSubset	definition
FOODON:00001032	swiss cheese food product	FOODON:00001127	cow milk cheese			"A generic cheese common to many countries for several related varieties of cheese  which resemble the Swiss Emmental. Three types of bacteria are used in the production of Emmental cheese: Streptococcus salivarius subsp. thermophilus, Lactobacillus  (L. helveticus or Lactobacillus delbrueckii subsp. bulgaricus), and Propionibacter (P. freudenreichii or P. shermani). In a late stage of cheese production, the Propionibacter consumes the lactic acid excreted by the other bacteria, and releases carbon dioxide gas, which slowly forms the bubbles that develop the eyes. Swiss cheese without eyes is known as ""blind."""
FOODON:00001033	emmenthal cheese	FOODON:00001032	swiss cheese food product	Emmental cheese|Emmentaler cheese		A semi-hard, yellow cheese that has mild flavor that is slightly buttery.
FOODON:00001035	new zealand cheddar cheese food product	FOODON:00001027	cheddar cheese food product			
FOODON:00001036	pont ieveque cheese food product	FOODON:00001127	cow milk cheese			A small, sweetish, soft, square cow's milk cheese from Normandy with a yellowish-orange rind.
FOODON:00001037	vacherin mont dor cheese food product	FOODON:00002252	soft cheese food product			A disc of soft cheese made with cow's milk. It has a soft to runny paste and a smooth, pink rind.
FOODON:00001038	pork meat food product	FOODON:00002663	pork food product	pork		A food product made from domestic pig meat (Sus domesticus or Sus scrofa scrofa).
FOODON:00001039	cured meat food product	FOODON:00001010	processed meat food product			A meat that is preserved by the addition of a combination of salt, sugar, nitrates  or nitrite and or is smoked.
FOODON:00001040	chicken meat food product	FOODON:00001131	poultry meat food product			
FOODON:00001041	beef food product	FOODON:00001134	bovine meat food product			Meat from bovines, especially domestic cattle (cows).
FOODON:00001045	ice cream food product	FOODON:00001149|FOODON:00001257|FOODON:00001878	confectionery food product|frozen dairy dessert|milk or milk based food product	ice cream|ice-cream		A frozen dessert usually made from dairy products, such as milk and cream, and often combined with fruits or other ingredients and flavours. Most varieties contain sugar, although some are made with other sweeteners. In some cases, artificial flavourings  and colourings are used in addition to (or in replacement of) the natural ingredients. This mixture is stirred slowly while cooling to prevent large ice crystals from forming; the result is a smoothly textured ice cream.
FOODON:00001046	animal seafood product	FOODON:00004242	animal food product			A seafood product is a vertebrate or invertibrate organism from an aquatic environment.
FOODON:00001048	meshanger cheese food product	FOODON:00001013	cheese food product			
FOODON:00001049	pork chop food product	FOODON:00001038	pork meat food product			A cut of meat (a meat chop) cut perpendicularly to the spine of the pig and usually containing a rib or part of a vertebra, served as an individual portion.
FOODON:00001050	tempeh food product	FOODON:00001078	fermented soybean food product			A food product having tempeh as a defining ingredient
FOODON:00001051	fermented rice beverage	FOODON:00001102|FOODON:00001838	fermented cereal beverage|fermented grain beverage			
FOODON:00001052	amasake food product	FOODON:00001051	fermented rice beverage			
FOODON:00001053	fermented dairy food product	FOODON:00001256|FOODON:00001258	dairy food product|food (fermented)			
FOODON:00001054	fermented fish or seafood food product	FOODON:00001055|FOODON:00001258	food (fermented)|sea water fish food product			
FOODON:00001055	sea water fish food product	FOODON:00001046|FOODON:03315173	animal seafood product|fish product (unspecified species)			
FOODON:00001056	flour food product	FOODON:00001093	cereal grain food product			A fine powder made from cereals or other starchy food sources.
FOODON:00001057	plant fruit food product	FOODON:00001261	vegetable food product			A food product derived from plant fruit.
FOODON:00001058	fruit extract food product	FOODON:00001057	plant fruit food product			
FOODON:00001059	apple juice	FOODON:00001140|FOODON:00001611	apple food product|fruit juice food product	apple juice		Apple juice is a fruit juice made by the maceration and pressing of an apple.
FOODON:00001060	awamori food product	FOODON:00001051	fermented rice beverage			
FOODON:00001061	bacon food product	FOODON:00001241	processed pork meat food product			Any of certain cuts of meat taken from the sides, belly or back of a pig that may be cured and/or smoked.
FOODON:00001062	fermented millet food product	FOODON:00001102|FOODON:00001838	fermented cereal beverage|fermented grain beverage			
FOODON:00001063	millet beer food product	FOODON:00001062	fermented millet food product	bantu beer		
FOODON:00001064	bottled beer food product	FOODON:00001260	beer beverage			
FOODON:00001065	blue cheese food product	FOODON:00001013	cheese food product			A class of cow's milk, sheep's milk, or goat's milk cheeses that have had Penicillium cultures added so that the final product is spotted or veined throughout with blue, blue-gray or blue-green mould, and carries a distinct smell.
FOODON:00001067	buttermilk food product	FOODON:00001107	bovine dairy food product			The liquid left over after producing butter from cream during the churning process.
FOODON:00001069	fermented fruit food product	FOODON:00001258	food (fermented)			
FOODON:00001070	miso food product	FOODON:00001078	fermented soybean food product			A food produced by fermenting rice, barley and/or soybeans, with salt and the mold koji-kin (Aspergillus oryzae).
FOODON:00001071	grape must	FOODON:00001162	grape extract			A grape berry food product which is the juice of freshly pressed grapes that contains some amount of pulp, skins, stems, and seeds.
FOODON:00001073	vinegar food product	FOODON:00001133|FOODON:00001258	condiment food product|food (fermented)			A liquid produced from the fermentation of ethanol in a process that yields its key ingredient, acetic acid.
FOODON:00001074	barley malt vinegar	FOODON:00001191|FOODON:00001919	barley food product|grain based vinegar food product			Vinegar is made by malting barley, causing the starch in the grain to turn to maltose.
FOODON:00001075	mammalian milk (nonfat, dry)	FOODON:03315150	mammalian milk product			
FOODON:00001076	sake food product	FOODON:00001051	fermented rice beverage			Sake is a fermented rice beverage resulting from the fermentation of rice with the mold Aspergillus oryzae and, in parallel, with the yeast Saccharomyces cerevisiae [wikipedia:sake]
FOODON:00001077	salt pork meat food product	FOODON:00002301	pork cured meat food product			
FOODON:00001078	fermented soybean food product	FOODON:00002266|FOODON:03310006	fermented bean product|soybean food product			A food product having fermented soyabeans as a defining ingredient
FOODON:00001079	food (pickled)	FOODON:00002645	food product by process	pickled	subset_siren	A food preserved by soaking and storing it in vinegar or brine.
FOODON:00001080	tape kefan food product	FOODON:00001051	fermented rice beverage			
FOODON:00001081	Bondon cheese food product	FOODON:00001127	cow milk cheese			A soft cheese made with cow's milk. It has a creamy paste and a greyish-red and downy white penicillin rind and is sometimes foil-wrapped.
FOODON:00001082	bitter cheese food product	FOODON:00001013	cheese food product			
FOODON:00001083	sugar condiment	FOODON:00001133	condiment food product			
FOODON:00001086	kefir food product	FOODON:03303909	cultured dairy product			"A fermented milk drink made from  milk. It is prepared by inoculating cow, goat, or sheep's milk with kefir grains, a combination of bacteria and yeasts in a matrix of proteins, lipids, and sugars. This symbiotic matrix forms ""grains"" that resemble cauliflower. Many different bacteria and yeasts are found in the kefir grains, which are a complex and highly variable community of micro-organisms termed probiotics."
FOODON:00001087	vegetable oil food product	FOODON:03310387|FOODON:03460263	oil|vegetable fat or oil			A lipid material derived from plants. Physically, oils are liquid at room temperature.
FOODON:00001088	flaxseed oil	FOODON:00001859|FOODON:03420307	flaxseed food product|seed oil	flax oil|flax seed oil|linseed oil|linseed oil		An oil used as a nutritional supplement and is a traditional European ethnic food, highly regarded for its nutty flavor.
FOODON:00001089	corn flour food product	FOODON:00001056|FOODON:00001142	flour food product|maize (corn) food product			
FOODON:00001090	sour milk beverage	FOODON:00001217	mammalian milk beverage			
FOODON:00001091	dried milk food product	FOODON:00001257|FOODON:03307539	food (dried)|milk or milk based food product			
FOODON:00001092	vertebrate animal food product	FOODON:00004242	animal food product			A food product which is derived from or produced by an animal that has a vertibrae.
FOODON:00001093	cereal grain food product	FOODON:00001173	plant seed food product			
FOODON:00001094	fermented beverage	FOODON:00001258|FOODON:03301977	beverage food product|food (fermented)	alcoholic beverage		
FOODON:00001096	fermented elaeis palm beverage	FOODON:00001254	plant derived fermented beverage			
FOODON:00001097	fermented sugar cane beverage	FOODON:00001254	plant derived fermented beverage			
FOODON:00001098	fermented apple beverage	FOODON:00001099|FOODON:00001159	apple beverage|fermented pomaceous fruit beverage	fermented apple		
FOODON:00001099	apple beverage	FOODON:00001157	pomaceous fruit juice beverage			
FOODON:00001100	orange fruit beverage	FOODON:00001156|FOODON:00002071	citrus fruit juice|orange food product			
FOODON:00001102	fermented grain beverage	FOODON:00001254	plant derived fermented beverage			
FOODON:00001103	fermented agave beverage	FOODON:00001254|FOODON:00002423	agave food product|plant derived fermented beverage			This food product type includes beverage products which are made from the fermented sap of the maguey (agave) plant.
FOODON:00001104	sea water fish egg food product	FOODON:00001055|FOODON:00001250	fish egg food product|sea water fish food product			This food product type includes food products which are made from eggs laid by the sea water fish.
